"","lineage","i","k","j","min.sts","max.sts","length","lengthdays","c(NA, tmrca_all$size)","size","size_cat"
"14998","B.1",9,18,40,2020.24863387978,2020.2650273224,0.0163934426229844,6.00000000001228,2,2,"2"
"14999","B.1",9,18,41,2020.42896174863,2020.43442622951,0.0054644808744797,2.00000000005957,2,2,"2"
"15000","B.1",9,18,42,2020.58196721311,2020.60655737705,0.0245901639345902,9.00000000006003,2,2,"2"
"15001","B.1",9,18,43,2020.48907103825,2020.60109289617,0.112021857923537,41.0000000000146,14,14,"11-20"
"15002","B.1",9,18,44,2020.48633879781,2020.59289617486,0.106557377049285,39.0000000000382,5,5,"3-5"
"15003","B.1",9,18,45,2020.24590163934,2020.28415300546,0.0382513661202211,14.0000000000009,4,4,"3-5"
"15004","B.1",9,18,46,2020.30054644809,2020.3087431694,0.0081967213113785,2.99999999996453,2,2,"2"
"15005","B.1",9,18,47,2020.31420765027,2020.32513661202,0.010928961748732,4.00000000003593,2,2,"2"
"15006","B.1",9,18,48,2020.23224043716,2020.2868852459,0.0546448087432054,20.0000000000132,6,6,"6-10"
"15007","B.1",9,18,49,2020.24863387978,2020.45901639344,0.210382513661216,77.000000000005,2,2,"2"
"15008","B.1",9,18,50,2020.3087431694,2020.3087431694,0,0,4,4,"3-5"
"15009","B.1",9,18,51,2020.28415300546,2020.41256830601,0.128415300546294,46.9999999999436,3,3,"3-5"
"15010","B.1",9,18,52,2020.23770491803,2020.2868852459,0.0491803278689531,18.0000000000368,2,2,"2"
"15011","B.1",9,18,53,2020.24043715847,2020.24863387978,0.0081967213113785,2.99999999996453,2,2,"2"
"15012","B.1",9,18,54,2020.32240437158,2020.32513661202,0.00273224043712617,0.999999999988177,2,2,"2"
"15013","B.1",9,18,55,2020.32240437158,2020.34426229508,0.0218579234972367,7.99999999998863,4,4,"3-5"
"15014","B.1",9,18,56,2020.2349726776,2020.24863387978,0.0136612021858582,5.0000000000241,2,2,"2"
"15015","B.1",9,18,57,2020.29781420765,2020.30601092896,0.00819672131160587,3.00000000004775,2,2,"2"
"15016","B.1",9,18,58,2020.19672131148,2020.57103825137,0.374316939890832,137.000000000045,18,18,"11-20"
"15017","B.1",9,18,59,2020.23770491803,2020.28415300546,0.0464480874318269,17.0000000000487,6,6,"6-10"
"15018","B.1",9,18,60,2020.2650273224,2020.3825136612,0.117486338797789,42.9999999999909,5,5,"3-5"
"15019","B.1",9,18,61,2020.1912568306,2020.66666666667,0.475409836065637,174.000000000023,671,671,"20+"
"15020","B.1",9,19,1,2020.18579234973,2020.48907103825,0.303278688524415,110.999999999936,239,239,"20+"
"15021","B.1",9,19,2,2020.19398907104,2020.67486338798,0.480874316939889,176,394,394,"20+"
"15022","B.1",9,19,3,2020.24043715847,2020.30327868852,0.0628415300545839,22.9999999999777,15,15,"11-20"
"15023","B.1",9,19,4,2020.2131147541,2020.34153005464,0.128415300546521,47.0000000000268,5,5,"3-5"
"15024","B.1",9,19,5,2020.33606557377,2020.41256830601,0.0765027322404421,28.0000000000018,3,3,"3-5"
"15025","B.1",9,19,6,2020.24043715847,2020.2650273224,0.0245901639343629,8.99999999997681,2,2,"2"
"15026","B.1",9,19,7,2020.24863387978,2020.3306010929,0.0819672131146945,29.9999999999782,4,4,"3-5"
"15027","B.1",9,19,8,2020.23224043716,2020.24863387978,0.0163934426229844,6.00000000001228,2,2,"2"
"15028","B.1",9,19,9,2020.45901639344,2020.46448087432,0.00546448087425233,1.99999999997635,2,2,"2"
"15029","B.1",9,19,10,2020.24863387978,2020.32240437158,0.073770491803316,27.0000000000136,5,5,"3-5"
"15030","B.1",9,19,11,2020.24043715847,2020.24863387978,0.0081967213113785,2.99999999996453,2,2,"2"
"15031","B.1",9,19,12,2020.19672131148,2020.57650273224,0.379781420765084,139.000000000021,174,174,"20+"
"15032","B.1",9,19,13,2020.1912568306,2020.48907103825,0.297814207650163,108.99999999996,153,153,"20+"
"15033","B.1",9,19,14,2020.22677595628,2020.31967213115,0.0928961748634265,34.0000000000141,8,8,"6-10"
"15034","B.1",9,19,15,2020.46448087432,2020.46448087432,0,0,2,2,"2"
"15035","B.1",9,19,16,2020.29234972678,2020.29234972678,0,0,4,4,"3-5"
"15036","B.1",9,19,17,2020.28415300546,2020.45901639344,0.174863387978121,63.9999999999923,97,97,"20+"
"15037","B.1",9,19,18,2020.2349726776,2020.3306010929,0.0956284153005527,35.0000000000023,3,3,"3-5"
"15038","B.1",9,19,19,2020.46994535519,2020.5737704918,0.103825136612159,38.00000000005,6,6,"6-10"
"15039","B.1",9,19,20,2020.22131147541,2020.24316939891,0.0218579234972367,7.99999999998863,3,3,"3-5"
"15040","B.1",9,19,21,2020.65300546448,2020.65300546448,0,0,2,2,"2"
"15041","B.1",9,19,22,2020.3606557377,2020.44808743169,0.0874316939889468,31.9999999999545,11,11,"11-20"
"15042","B.1",9,19,23,2020.58196721311,2020.60109289617,0.0191256830601105,7.00000000000045,2,2,"2"
"15043","B.1",9,19,24,2020.17759562842,2020.43989071038,0.262295081967295,96.00000000003,4,4,"3-5"
"15044","B.1",9,19,25,2020.48907103825,2020.61202185792,0.122950819672269,45.0000000000505,3,3,"3-5"
"15045","B.1",9,19,26,2020.45081967213,2020.63661202186,0.185792349726853,68.0000000000282,33,33,"20+"
"15046","B.1",9,19,27,2020.47540983607,2020.52732240437,0.0519125683058519,18.9999999999418,2,2,"2"
"15047","B.1",9,19,28,2020.48087431694,2020.48907103825,0.0081967213113785,2.99999999996453,5,5,"3-5"
"15048","B.1",9,19,29,2020.46994535519,2020.57650273224,0.106557377049285,39.0000000000382,2,2,"2"
"15049","B.1",9,19,30,2020.58469945355,2020.60109289617,0.0163934426229844,6.00000000001228,4,4,"3-5"
"15050","B.1",9,19,31,2020.4043715847,2020.43169398907,0.027322404371489,9.99999999996498,8,8,"6-10"
"15051","B.1",9,19,32,2020.45628415301,2020.46994535519,0.0136612021856308,4.99999999994088,2,2,"2"
"15052","B.1",9,19,33,2020.30327868852,2020.46994535519,0.166666666666515,60.9999999999445,32,32,"20+"
"15053","B.1",9,19,34,2020.32513661202,2020.40163934426,0.0765027322404421,28.0000000000018,5,5,"3-5"
"15054","B.1",9,19,35,2020.25956284153,2020.25956284153,0,0,2,2,"2"
"15055","B.1",9,19,36,2020.33879781421,2020.63661202186,0.297814207650163,108.99999999996,51,51,"20+"
"15056","B.1",9,19,37,2020.48907103825,2020.65846994536,0.169398907103869,62.0000000000159,3,3,"3-5"
"15057","B.1",9,19,38,2020.58469945355,2020.5956284153,0.010928961748732,4.00000000003593,2,2,"2"
"15058","B.1",9,19,39,2020.43442622951,2020.5956284153,0.161202185792263,58.9999999999682,11,11,"11-20"
"15059","B.1",9,19,40,2020.24863387978,2020.2650273224,0.0163934426229844,6.00000000001228,2,2,"2"
"15060","B.1",9,19,41,2020.42896174863,2020.43442622951,0.0054644808744797,2.00000000005957,2,2,"2"
"15061","B.1",9,19,42,2020.58196721311,2020.60655737705,0.0245901639345902,9.00000000006003,2,2,"2"
"15062","B.1",9,19,43,2020.48907103825,2020.60109289617,0.112021857923537,41.0000000000146,14,14,"11-20"
"15063","B.1",9,19,44,2020.48633879781,2020.59289617486,0.106557377049285,39.0000000000382,5,5,"3-5"
"15064","B.1",9,19,45,2020.24590163934,2020.28415300546,0.0382513661202211,14.0000000000009,4,4,"3-5"
"15065","B.1",9,19,46,2020.30054644809,2020.3087431694,0.0081967213113785,2.99999999996453,2,2,"2"
"15066","B.1",9,19,47,2020.31420765027,2020.32513661202,0.010928961748732,4.00000000003593,2,2,"2"
"15067","B.1",9,19,48,2020.23224043716,2020.2868852459,0.0546448087432054,20.0000000000132,6,6,"6-10"
"15068","B.1",9,19,49,2020.24863387978,2020.45901639344,0.210382513661216,77.000000000005,2,2,"2"
"15069","B.1",9,19,50,2020.3087431694,2020.3087431694,0,0,4,4,"3-5"
"15070","B.1",9,19,51,2020.28415300546,2020.41256830601,0.128415300546294,46.9999999999436,3,3,"3-5"
"15071","B.1",9,19,52,2020.23770491803,2020.2868852459,0.0491803278689531,18.0000000000368,2,2,"2"
"15072","B.1",9,19,53,2020.24043715847,2020.24863387978,0.0081967213113785,2.99999999996453,2,2,"2"
"15073","B.1",9,19,54,2020.32240437158,2020.32513661202,0.00273224043712617,0.999999999988177,2,2,"2"
"15074","B.1",9,19,55,2020.32240437158,2020.34426229508,0.0218579234972367,7.99999999998863,4,4,"3-5"
"15075","B.1",9,19,56,2020.2349726776,2020.24863387978,0.0136612021858582,5.0000000000241,2,2,"2"
"15076","B.1",9,19,57,2020.29781420765,2020.30601092896,0.00819672131160587,3.00000000004775,2,2,"2"
"15077","B.1",9,19,58,2020.19672131148,2020.57103825137,0.374316939890832,137.000000000045,18,18,"11-20"
"15078","B.1",9,19,59,2020.23770491803,2020.28415300546,0.0464480874318269,17.0000000000487,6,6,"6-10"
"15079","B.1",9,19,60,2020.2650273224,2020.3825136612,0.117486338797789,42.9999999999909,5,5,"3-5"
"15080","B.1",9,19,61,2020.1912568306,2020.66666666667,0.475409836065637,174.000000000023,671,671,"20+"
"15081","B.1",9,20,1,2020.18579234973,2020.48907103825,0.303278688524415,110.999999999936,239,239,"20+"
"15082","B.1",9,20,2,2020.19398907104,2020.67486338798,0.480874316939889,176,394,394,"20+"
"15083","B.1",9,20,3,2020.24043715847,2020.30327868852,0.0628415300545839,22.9999999999777,15,15,"11-20"
